Z,Y,X,raw core,raw hollow,DoG core,DoG hollow,override
saved,parameters,"(core, vicinity, zerolvl, toplvl,transp):",-14.125000000001128,9604.4816223141788,148.31250000000009,7062.5,0.8
35,815,563,116.091,112.905,-0.315764,0.34905,
35,815,629,115.225,111.473,0.0,0.0,
35,815,679,115.395,112.759,0.173428,-0.459223,
35,816,434,120.185,116.223,0.0,0.0,
35,816,458,117.785,114.121,0.253804,-0.0306241,
35,816,569,115.177,112.999,0.0,0.0,
35,816,672,113.77,111.357,-0.234638,-0.357426,
35,817,522,118.283,114.909,0.0,0.0,
35,817,663,116.504,112.945,0.0608906,-0.0021231,
35,818,630,113.841,111.484,0.0,0.0,
35,818,677,115.631,111.999,0.0182431,-0.172059,
35,819,513,118.438,114.204,0.0,0.0,
35,821,484,116.229,113.496,0.045056,0.0159226,
35,821,534,117.301,113.267,0.0,0.0,
35,823,567,116.288,112.24,-2.02147,-1.72235,
35,824,510,115.511,112.843,0.0,0.0,
35,827,405,119.336,114.652,3.48412,1.54269,
35,827,433,119.172,114.476,0.0,0.0,
35,828,409,117.872,113.586,-0.39873,-0.368323,
35,828,425,116.827,114.488,0.0,0.0,
35,829,636,115.111,110.789,3.28773,2.60524,
35,829,673,114.702,111.774,0.0,0.0,
35,829,684,117.168,111.796,1.75232,-0.768377,
35,830,670,114.132,111.84,0.0,0.0,
36,502,631,243.902,232.639,-11.0855,3.50805,
36,504,411,196.271,190.588,0.0,0.0,
36,519,575,306.406,271.047,-0.094188,-0.0553475,
36,520,568,327.745,277.641,0.0,0.0,
36,523,522,320.22,283.937,0.0247663,0.115695,
36,523,555,318.346,297.375,0.0,0.0,7
36,526,531,312.964,281.095,-0.74135,-0.00647217,
36,531,501,209.796,201.521,0.0,0.0,
36,537,540,298.338,265.336,-0.535995,0.120466,
36,541,655,203.558,194.036,0.0,0.0,
36,542,463,195.785,183.278,0.167082,-0.00906486,
36,557,629,202.347,190.669,0.0,0.0,
36,561,611,216.579,198.982,-1.05065,0.199948,
36,564,496,207.441,195.962,0.0,0.0,
36,568,501,201.554,193.672,-4.25925,-2.42608,
36,570,496,205.962,197.254,-1.65661,-0.866158,
36,575,496,202.689,193.128,1.08689,0.559587,
36,583,641,214.435,205.477,-2.13543,-1.29552,
36,605,433,208.598,185.48,1.37062,0.246551,
36,607,450,163.07,155.304,3.81275,3.79026,
36,621,652,174.789,166.376,2.47546,1.62304,
36,631,646,177.786,166.214,8.57242,5.51144,
36,631,655,172.492,168.545,-0.39873,-0.368323,
36,632,401,196.018,186.491,10.1422,6.35267,
36,637,446,261.015,209.699,-0.423344,0.0408021,
36,640,505,636.739,551.199,-1.22197,-0.981707,
36,642,428,179.25,173.364,-0.39873,-0.368323,
36,645,680,168.848,162.007,-0.968589,-1.7266,
36,651,463,219.249,184.573,1.41743,0.268164,
36,655,633,190.022,179.012,-4.30524,-1.43419,
36,677,449,710.25,588.571,0.451604,-0.0325942,
36,679,590,169.292,161.414,0.880596,0.452892,
36,690,509,677.023,590.708,-0.315764,0.34905,
36,704,627,689.874,616.068,3.35641,1.2258,
36,705,595,801.468,707.341,0.130865,-0.24586,
36,707,587,702.797,648.531,-2.43284,-2.31335,
36,721,405,129.792,124.307,-18.503,-6.60442,
36,726,444,130.414,123.927,-11.3336,-5.39471,
36,726,448,126.023,122.656,-16.5827,1.42191,
36,731,420,125.599,122.003,-11.3336,-5.39471,
36,734,441,127.566,120.829,-0.104799,-0.339069,
36,737,460,124.414,120.443,-7.15541,-7.14248,
36,747,421,126.094,121.361,-2.3585,-1.0088,
36,750,414,123.997,121.541,-6.46592,-3.98919,
36,752,456,123.891,120.124,-0.319971,-0.472301,
36,752,460,122.763,120.302,-4.3468,-3.0977,
36,754,430,124.6,120.301,-0.000581065,-0.157901,
36,757,477,123.014,118.924,-15.659,-10.3323,
36,758,424,122.856,120.3,-0.315764,0.34905,
36,758,460,122.999,119.448,-18.8247,-13.629,
36,758,481,121.084,119.459,0.551523,-0.375036,
36,761,495,122.327,119.759,-29.3191,-21.7553,
36,763,490,122.798,119.418,26.5905,8.2031,
36,764,421,122.018,118.459,27.2647,21.2296,
36,764,433,123.049,118.7,5.65014,1.90843,
36,766,408,123.354,119.257,-15.257,-9.32079,
36,766,462,121.474,117.002,-0.671154,-0.618274,
36,766,515,123.7,120.904,-2.07695,-1.57901,
36,766,683,124.211,118.637,0.0578423,1.04906,
36,767,474,121.979,118.675,-0.648279,-1.43237,
36,769,514,125.056,121.414,1.10665,1.02807,
36,769,675,122.101,117.788,0.157917,-1.40412,
36,771,535,122.975,119.027,-0.12292,-0.119472,
36,772,672,118.892,116.18,1.82042,-0.285193,
36,773,477,122.956,118.217,0.105736,0.0715016,
36,773,489,124.643,118.632,1.05082,0.783382,
36,773,680,120.642,115.32,-0.39508,0.106358,
36,775,428,121.365,117.22,0.7743,0.343413,
36,775,472,122.086,118.112,0.0158254,0.116346,
36,775,485,123.531,119.376,-2.30703,-6.09035,
36,775,517,123.862,119.999,-1.98484,-1.53391,
36,776,670,118.694,115.003,-13.9707,-6.52019,
36,777,477,121.834,118.727,2.98676,1.05604,
36,777,651,118.006,114.911,-10.1449,-5.58771,
36,778,549,123.232,117.653,-0.104799,-0.339069,
36,779,619,117.86,113.633,-10.1449,-5.58771,
36,780,457,120.159,115.714,-0.39873,-0.368323,
36,780,467,120.55,116.527,-2.52062,-1.05228,
36,780,545,121.582,118.2,-2.02147,-1.72235,
36,780,552,120.689,116.88,-3.94377,-3.07846,
36,780,654,118.682,114.801,1.8683,0.341742,
36,781,472,122.568,117.903,-2.38174,-2.41455,
36,782,682,117.657,114.85,3.48412,1.54269,
36,783,464,122.069,116.307,-3.9668,-2.21917,
36,784,492,123.55,120.409,0.72203,1.21279,
36,784,573,123.058,117.214,-3.9668,-2.21917,
