Z,Y,X,raw core,raw hollow,DoG core,DoG hollow,override
69,518,527,239.467,227.093,-0.405292,-0.394884,
69,518,566,202.673,197.317,0.0,0.0,
69,519,508,207.875,199.436,0.433469,-0.06567,
69,519,538,218.988,204.365,-2.02066,-0.609751,
69,521,592,241.267,216.318,-1.34877,-0.739956,
69,523,566,202.814,196.075,-0.434319,-0.643702,
69,524,443,217.332,200.698,-0.593827,-0.0488369,
69,527,523,217.154,203.573,0.428406,-0.73234,
69,530,432,236.37,211.357,-0.480715,-0.269219,
69,534,574,221.528,210.612,0.241822,-0.185418,
69,538,423,244.168,219.965,-13.8436,-5.82864,
69,540,476,219.481,202.81,0.270496,0.147004,
69,541,448,189.522,185.674,-0.0653004,0.10315,
69,542,558,227.912,215.306,-1.74352,-0.734529,
69,545,434,268.783,211.142,-1.38641,-0.407589,7
69,549,456,210.449,196.907,-1.17332,-0.248397,
69,551,588,296.81,274.344,-1.5204,-0.358182,
69,556,473,205.656,196.441,-1.44706,-0.228931,
69,556,509,206.871,196.746,1.96407,0.375153,
69,556,557,222.509,211.486,-0.512233,-0.626579,
69,564,512,210.94,200.224,-0.0295759,0.291032,
69,571,518,209.524,201.6,-0.512233,-0.626579,
69,574,539,228.03,214.113,0.42091,-0.160082,
69,576,455,198.27,189.828,-0.140409,0.0965646,
69,580,491,213.959,204.494,0.146772,-0.234806,
69,582,505,225.42,214.507,-0.140409,0.0965646,
69,583,511,223.119,212.674,1.01708,-0.396266,
69,587,512,221.969,214.447,-0.372905,-0.143196,
69,588,437,208.404,199.44,-1.76253,-0.632953,
69,588,509,223.866,213.048,-0.32364,-0.176346,
69,599,428,223.178,211.403,-0.410266,-0.157226,
69,600,407,210.493,195.029,-0.390756,-0.14977,
69,600,514,227.684,217.317,0.760647,0.631154,
69,600,552,249.987,240.104,-0.390756,-0.14977,
69,601,420,230.092,217.065,0.635077,0.831087,
69,608,429,231.315,222.364,-1.25161,-0.0307634,
69,614,597,236.395,229.533,0.280161,-0.00580252,
69,620,412,206.373,187.883,-1.31922,-0.133624,
69,620,466,220.992,208.145,-0.796841,0.41202,5
69,620,553,221.544,212.598,-0.324712,-0.368356,
69,621,560,223.387,218.105,-1.62525,-0.244132,
69,621,590,228.126,218.797,1.34992,0.353244,
69,624,616,272.564,256.798,0.670713,1.16392,7
