Z,Y,X,raw core,raw hollow,DoG core,DoG hollow,override
24,854,652,193.159,189.092,-0.306136,-0.141686,
24,855,718,169.641,165.494,-1.13619,-0.196196,
24,855,836,166.518,161.012,-0.160022,-0.259837,
24,856,694,171.44,166.561,-0.62967,-0.199205,
24,857,684,170.353,169.212,-0.224001,-0.479244,
24,857,703,173.394,163.749,-0.436971,-0.299883,
24,857,806,176.016,168.731,-0.666032,-0.460721,
24,857,863,168.157,163.223,0.775826,0.105322,
24,859,600,231.178,222.936,-0.666032,-0.460721,
24,859,688,174.779,167.501,-0.114763,-0.598383,
24,859,786,182.944,171.397,-0.808923,-0.26506,
24,860,682,176.371,170.853,-0.40023,-0.117554,
24,861,665,182.773,176.269,-0.415378,-0.870697,
24,862,686,173.763,170.4,-1.10161,-0.214801,
24,862,828,167.4,161.62,-0.415378,-0.870697,
24,863,680,177.374,171.32,-0.613007,0.137922,
24,864,697,176.516,167.19,-1.01196,-0.761491,
24,864,716,170.059,164.142,-0.431848,-0.187007,
24,865,822,160.643,155.289,-0.928622,-0.365481,
24,866,720,168.704,163.653,-0.413306,-0.525984,
24,866,757,177.42,171.382,-0.537629,-0.171281,
24,867,713,178.183,169.631,-1.45041,-0.49315,
24,868,653,196.633,193.405,-0.53509,0.196125,
24,869,674,176.675,172.986,-0.431848,-0.187007,
24,870,724,173.766,166.142,-0.53509,0.196125,
24,870,747,184.47,177.124,-0.667756,0.229249,
24,870,847,164.011,158.458,-0.428832,0.501138,
24,871,838,185.897,169.383,0.00696131,0.234677,
24,872,779,171.953,163.898,-0.428832,0.501138,
24,873,682,181.755,172.887,-0.0355254,0.0163505,
24,873,717,170.859,167.523,-0.428832,0.501138,
24,875,585,240.884,233.723,-0.66451,-0.485628,
24,875,722,171.174,164.071,1.75766,0.668258,
24,875,732,167.849,164.724,-1.52923,0.439245,
24,878,841,182.993,169.468,1.75766,0.668258,
24,879,666,185.213,179.432,-0.970686,-0.170225,
24,879,703,169.341,164.925,1.58641,0.638269,
24,880,884,190.437,181.948,0.153206,0.523318,
24,882,879,181.389,170.088,0.869623,0.396937,
24,883,692,177.1,171.394,-0.558573,0.443395,
24,884,874,163.027,159.164,0.869623,0.396937,
24,887,690,177.265,170.57,1.76738,0.0545184,
24,887,733,208.756,195.832,0.869623,0.396937,
24,887,800,178.733,170.069,0.0,0.0,
24,887,832,221.614,199.234,1.20667,0.176327,
24,888,700,172.467,166.0,0.576192,-0.501683,
24,888,706,171.495,166.178,0.79504,0.260284,
24,889,745,186.695,182.255,0.168728,-0.640586,
24,890,864,219.044,187.818,0.427095,0.24115,
24,892,840,171.309,163.556,-1.55896,0.182443,
24,894,713,182.991,174.946,0.714959,-0.0185655,
24,895,736,246.831,216.729,0.0,0.0,
24,895,890,168.014,158.087,-1.91877,-0.154825,
24,896,746,184.658,175.426,-0.762043,-0.594035,
24,896,759,170.211,165.397,-1.27247,-0.344603,
24,899,842,168.256,161.654,0.0,0.0,
24,900,699,167.335,159.37,0.486102,-0.637204,
24,900,716,173.121,170.317,-0.667756,0.229249,
24,900,825,174.312,165.373,0.825689,-0.581803,
24,903,739,198.378,189.133,-1.55896,0.182443,
24,904,726,186.413,174.569,-0.130182,-0.244433,
24,906,697,175.361,167.933,-0.616888,-0.377202,
24,906,710,170.592,163.478,-0.617897,-0.111272,
24,907,817,196.324,182.001,0.67269,0.454994,
24,908,843,164.315,158.052,-0.483613,-0.260706,
24,908,869,198.529,180.822,1.03354,-0.00978197,
24,914,831,159.272,156.906,-0.483613,-0.260706,
24,923,881,163.287,158.88,-1.63329,-0.17327,
24,924,815,182.217,170.087,-0.634465,-0.349331,
24,928,874,171.236,162.024,-0.250549,-0.0969286,
24,929,711,192.896,183.218,-0.634465,-0.349331,
24,930,870,173.085,163.233,-2.40007,-0.601133,
24,931,863,165.23,161.522,-0.673559,-0.315342,
24,932,712,188.836,181.513,-0.851165,0.471518,
24,935,804,173.466,167.283,0.643459,-0.436221,
24,936,795,172.642,167.686,-0.162199,-0.284652,
24,938,701,191.64,182.286,0.643459,-0.436221,
24,938,815,177.771,167.985,-0.762043,-0.594035,
24,943,742,212.901,197.69,0.762697,0.0917956,
24,944,715,203.34,184.88,2.04292,0.0339083,
24,944,804,171.135,165.377,0.762697,0.0917956,
24,945,698,189.725,187.324,0.590344,-0.584797,
24,946,742,211.441,197.685,0.762697,0.0917956,
24,946,834,179.919,166.281,-1.408,0.379444,
24,947,786,172.06,164.777,0.452806,0.188908,
24,948,804,175.524,167.608,0.234808,0.285765,
24,948,831,174.884,167.847,-0.424031,-0.18674,
24,950,865,171.323,166.507,-1.58734,-0.392707,
24,951,830,171.45,165.348,-0.424031,-0.18674,
24,953,764,191.025,174.346,0.192504,0.45257,
24,954,722,186.711,180.444,-0.424031,-0.18674,
24,954,797,170.002,163.085,-0.912944,-0.069561,
24,956,684,206.03,196.339,-0.709886,-0.341286,
24,960,852,172.754,164.884,-0.709994,-0.627326,
24,962,746,185.995,175.034,0.0164107,-0.361733,
24,962,792,184.948,171.868,0.744965,0.689568,
24,970,750,206.056,197.161,0.0164107,-0.361733,
24,974,672,222.568,211.881,0.988993,0.289215,
24,979,603,216.355,204.348,-0.810636,0.0332728,
24,981,786,171.051,163.486,0.0164107,-0.361733,
24,984,654,225.926,215.91,0.132852,0.122679,
24,987,631,214.666,205.208,0.762662,-0.148591,
24,992,604,180.77,172.707,-2.30025,-0.587712,
24,992,776,169.771,160.576,0.762662,-0.148591,
24,995,796,180.469,162.361,-1.53878,-0.102775,
24,996,583,168.795,160.59,0.762662,-0.148591,
24,998,605,193.049,176.93,-1.75255,-0.357553,
24,999,750,166.668,160.293,1.03794,0.31375,
24,1000,632,197.087,178.8,-1.23445,0.383475,
24,1000,814,174.505,161.738,1.03794,0.31375,
24,1001,772,166.876,159.828,3.0979,0.0301697,
24,1002,879,185.872,174.9,0.853526,0.255822,
24,1003,735,186.86,175.125,-0.111365,0.165787,
24,1004,761,164.188,156.654,0.853526,0.255822,
24,1005,605,188.444,180.711,-1.45041,-0.49315,
24,1006,638,174.696,167.894,0.42085,-0.0090245,
24,1006,786,165.474,156.906,-2.01903,-0.856528,
24,1006,795,163.166,158.305,0.42085,-0.0090245,
24,1006,859,187.969,185.46,-0.0630323,0.307167,
24,1007,767,172.82,157.27,0.00805476,-0.356311,
24,1007,888,162.344,155.479,-0.0605091,-0.32582,
24,1008,829,173.09,165.35,-0.637836,-0.486952,
24,1008,838,184.761,173.388,-1.44293,0.483512,
24,1008,866,185.208,178.491,-1.47999,-0.41177,
24,1009,682,224.323,206.099,-1.18048,-0.155093,
24,1009,771,160.572,157.341,-0.834901,-0.49927,
24,1010,588,164.366,158.218,0.74441,0.538654,
24,1011,606,210.955,185.745,-0.091197,-0.328897,
24,1011,764,166.309,161.402,-0.93154,-0.106826,
24,1012,826,167.694,162.238,-0.091197,-0.328897,
24,1013,758,170.818,161.466,0.0,0.0,
24,1013,835,174.768,168.124,-0.0293695,-0.466877,
24,1014,699,262.604,229.396,-0.810636,0.0332728,
24,1014,733,182.513,176.948,-0.0842628,-0.191434,
24,1014,743,176.314,165.91,-0.114763,-0.598383,
24,1015,796,171.479,163.864,-0.0842628,-0.191434,
24,1016,747,170.33,165.439,-0.66451,-0.485628,
24,1016,765,167.393,160.83,-0.0842628,-0.191434,
24,1016,777,167.352,160.964,0.0,0.0,
24,1016,843,172.875,165.945,0.354043,-0.386345,
24,1020,870,182.331,171.177,-0.558573,0.443395,
24,1021,798,160.719,158.289,0.354043,-0.386345,
24,1023,716,190.785,181.308,-0.510469,0.526555,
24,1025,591,164.135,160.988,0.354043,-0.386345,
24,1025,856,170.866,162.672,0.429309,0.0425371,
24,1028,714,181.863,176.486,-0.181859,-0.333621,
24,1028,752,185.437,174.06,0.503318,-0.294037,
24,1028,802,173.312,166.04,-1.31841,-0.179908,
24,1029,818,184.164,172.655,0.802353,0.656057,
24,1029,839,169.328,158.203,-1.31841,-0.179908,
24,1029,852,162.774,159.791,-0.770616,0.150179,
24,1033,694,234.095,221.507,0.296989,-0.303038,
24,1033,807,172.539,166.261,-0.912944,-0.069561,
24,1034,720,194.69,181.197,0.591703,-0.178283,
24,1035,644,183.272,170.858,-1.98408,-0.556294,
24,1035,817,177.047,169.402,-0.133399,0.104932,
24,1036,693,236.523,222.57,-2.03901,-0.180131,
24,1037,769,185.019,176.118,-0.133399,0.104932,
24,1038,753,200.435,186.127,-1.45041,-0.49315,
24,1039,839,169.658,160.513,-0.133399,0.104932,
24,1042,717,184.846,177.561,-1.33963,0.451544,
24,1042,746,196.711,180.848,-1.2596,-0.124656,
24,1042,829,167.675,156.937,-1.57828,-0.412715,
24,1044,589,190.202,173.154,-1.2596,-0.124656,
24,1045,804,162.341,155.437,0.429309,0.0425371,
24,1046,784,167.619,160.211,-1.2596,-0.124656,
24,1046,847,159.574,154.077,-0.250549,-0.0969286,
24,1048,797,165.651,162.282,-0.994733,-0.371571,
24,1049,733,180.922,168.774,-1.48225,0.0921548,
24,1049,822,163.214,156.296,-1.36711,-0.311179,
24,1050,718,179.921,166.887,-0.807321,0.201384,
24,1050,789,174.703,163.032,-1.36711,-0.311179,
24,1051,742,167.27,160.019,0.504001,0.259126,
24,1051,779,166.988,160.826,-2.26297,0.0229554,
24,1052,654,182.457,168.637,0.607031,-0.374743,
24,1052,813,162.07,156.446,-2.26297,0.0229554,
24,1052,832,159.875,153.361,-0.904444,-0.290013,
24,1053,783,168.587,163.563,-1.61044,0.106783,
